order_date,customer_id,order_status,offer_id,loyalty_status,price,offer_value
10/06/2025,2234045,Abandoned,05S3TFG,New,305.29,25%
06/06/2025,2234149,Abandoned,05S3TFG,New,395.00,25%
30/06/2025,2234200,Abandoned,05S3TFG,New,41.56,25%
15/06/2025,2234416,Abandoned,05S3TFG,New,152.52,25%
07/06/2025,2234501,Abandoned,05S3TFG,New,200.67,25%
18/06/2025,2234553,Abandoned,05S3TFG,New,1173.60,25%
09/06/2025,2234588,Abandoned,05S3TFG,New,303.74,25%
28/06/2025,2234940,Completed,05S3TFG,New,1094.22,25%
19/06/2025,2234952,Abandoned,05S3TFG,New,23.35,25%
22/06/2025,2235112,Abandoned,05S3TFG,New,85.76,25%
11/06/2025,2235317,Abandoned,05S3TFG,New,964.68,25%
23/06/2025,2235343,Abandoned,05S3TFG,New,50.51,25%
12/06/2025,2235674,Abandoned,05S3TFG,New,152.84,25%
22/06/2025,2235785,Abandoned,05S3TFG,New,70.73,25%
28/06/2025,2236004,Abandoned,05S3TFG,New,1087.07,25%
22/06/2025,2236104,Abandoned,05S3TFG,New,447.06,25%
18/06/2025,2236148,Abandoned,05S3TFG,New,43.71,25%
29/06/2025,2236320,Abandoned,05S3TFG,New,1148.29,25%
12/06/2025,2236323,Abandoned,05S3TFG,New,25.15,25%
09/06/2025,2236467,Abandoned,05S3TFG,New,53.88,25%
20/06/2025,2236552,Abandoned,05S3TFG,New,351.97,25%
11/06/2025,2236806,Abandoned,05S3TFG,New,84.85,25%
26/06/2025,2236849,Abandoned,05S3TFG,New,14.99,25%
16/06/2025,2236928,Completed,05S3TFG,New,20.27,25%
13/06/2025,2236986,Completed,05S3TFG,New,839.58,25%
24/06/2025,2237031,Abandoned,05S3TFG,New,568.76,25%
30/06/2025,2237102,Abandoned,05S3TFG,New,946.22,25%
22/06/2025,2237122,Abandoned,05S3TFG,New,80.49,25%
20/06/2025,2237507,Abandoned,05S3TFG,New,831.45,25%
06/06/2025,2237511,Abandoned,05S3TFG,New,105.78,25%
13/06/2025,2237695,Abandoned,05S3TFG,New,123.23,25%
16/06/2025,2237732,Completed,05S3TFG,New,20.37,25%
28/06/2025,2237759,Abandoned,05S3TFG,New,105.93,25%
07/06/2025,2238097,Abandoned,05S3TFG,New,842.95,25%
29/06/2025,2238505,Abandoned,05S3TFG,New,80.23,25%
12/06/2025,2238732,Abandoned,05S3TFG,New,25.82,25%
09/06/2025,2238826,Abandoned,05S3TFG,New,63.83,25%
11/06/2025,2238902,Abandoned,05S3TFG,New,51.53,25%
22/06/2025,2239687,Abandoned,05S3TFG,New,219.17,25%
10/06/2025,2239816,Abandoned,05S3TFG,New,988.03,25%
28/06/2025,2239948,Abandoned,05S3TFG,New,71.57,25%
09/06/2025,2240107,Abandoned,4Y0WBIC,New,51.90,Free Shipping
06/06/2025,2240241,Abandoned,4Y0WBIC,New,83.65,Free Shipping
21/06/2025,2240288,Abandoned,4Y0WBIC,New,880.42,Free Shipping
15/06/2025,2240424,Abandoned,4Y0WBIC,New,79.54,Free Shipping
11/06/2025,2240488,Abandoned,4Y0WBIC,New,24.69,Free Shipping
22/06/2025,2240500,Abandoned,4Y0WBIC,New,80.80,Free Shipping
13/06/2025,2240802,Abandoned,4Y0WBIC,New,1130.38,Free Shipping
19/06/2025,2240994,Abandoned,4Y0WBIC,New,80.28,Free Shipping
10/06/2025,2241069,Abandoned,4Y0WBIC,New,569.93,Free Shipping
24/06/2025,2241134,Abandoned,4Y0WBIC,New,35.93,Free Shipping
28/06/2025,2241194,Abandoned,4Y0WBIC,New,276.81,Free Shipping
14/06/2025,2241225,Abandoned,4Y0WBIC,New,80.94,Free Shipping
29/06/2025,2241419,Abandoned,4Y0WBIC,New,203.38,Free Shipping
13/06/2025,2241482,Abandoned,4Y0WBIC,New,43.33,Free Shipping
21/06/2025,2241492,Abandoned,4Y0WBIC,New,124.05,Free Shipping
16/06/2025,2241496,Abandoned,4Y0WBIC,New,41.80,Free Shipping
21/06/2025,2241669,Abandoned,4Y0WBIC,New,973.88,Free Shipping
12/06/2025,2241703,Abandoned,4Y0WBIC,New,300.47,Free Shipping
14/06/2025,2241716,Abandoned,4Y0WBIC,New,73.06,Free Shipping
17/06/2025,2241742,Abandoned,4Y0WBIC,New,87.32,Free Shipping
18/06/2025,2241891,Abandoned,4Y0WBIC,New,892.34,Free Shipping
20/06/2025,2241976,Abandoned,4Y0WBIC,New,26.70,Free Shipping
10/06/2025,2241994,Abandoned,4Y0WBIC,New,84.45,Free Shipping
10/06/2025,2242025,Abandoned,4Y0WBIC,New,35.54,Free Shipping
26/06/2025,2242106,Abandoned,4Y0WBIC,New,201.04,Free Shipping
11/06/2025,2242214,Abandoned,4Y0WBIC,New,32.35,Free Shipping
20/06/2025,2242217,Abandoned,4Y0WBIC,New,913.52,Free Shipping
26/06/2025,2242229,Abandoned,4Y0WBIC,New,150.92,Free Shipping
24/06/2025,2242291,Completed,4Y0WBIC,New,848.35,Free Shipping
21/06/2025,2242508,Completed,4Y0WBIC,New,304.24,Free Shipping
07/06/2025,2242515,Abandoned,4Y0WBIC,New,265.98,Free Shipping
09/06/2025,2242749,Abandoned,4Y0WBIC,New,956.43,Free Shipping
23/06/2025,2242924,Abandoned,4Y0WBIC,New,197.03,Free Shipping
13/06/2025,2243036,Completed,4Y0WBIC,New,20.52,Free Shipping
14/06/2025,2243210,Abandoned,4Y0WBIC,New,1106.24,Free Shipping
08/06/2025,2243337,Abandoned,4Y0WBIC,New,52.79,Free Shipping
22/06/2025,2243352,Abandoned,4Y0WBIC,New,29.84,Free Shipping
22/06/2025,2243628,Abandoned,4Y0WBIC,New,105.84,Free Shipping
20/06/2025,2243677,Abandoned,4Y0WBIC,New,1138.48,Free Shipping
19/06/2025,2243865,Abandoned,4Y0WBIC,New,259.02,Free Shipping
30/06/2025,2243877,Abandoned,4Y0WBIC,New,100.99,Free Shipping
13/06/2025,2243934,Abandoned,4Y0WBIC,New,102.22,Free Shipping
18/06/2025,2243952,Abandoned,4Y0WBIC,New,35.24,Free Shipping
17/06/2025,2243962,Abandoned,4Y0WBIC,New,705.50,Free Shipping
15/06/2025,2244040,Abandoned,4Y0WBIC,New,289.11,Free Shipping
07/06/2025,2244043,Abandoned,4Y0WBIC,New,681.58,Free Shipping
16/06/2025,2244072,Abandoned,4Y0WBIC,New,41.20,Free Shipping
08/06/2025,2244129,Abandoned,4Y0WBIC,New,30.59,Free Shipping
26/06/2025,2244135,Abandoned,4Y0WBIC,New,50.66,Free Shipping
11/06/2025,2244196,Abandoned,4Y0WBIC,New,18.58,Free Shipping
12/06/2025,2244266,Abandoned,4Y0WBIC,New,303.84,Free Shipping
07/06/2025,2244301,Abandoned,4Y0WBIC,New,40.84,Free Shipping
30/06/2025,2244437,Abandoned,4Y0WBIC,New,354.90,Free Shipping
19/06/2025,2244502,Abandoned,4Y0WBIC,New,80.44,Free Shipping
07/06/2025,2244579,Abandoned,4Y0WBIC,New,21.34,Free Shipping
26/06/2025,2244651,Completed,4Y0WBIC,New,30.92,Free Shipping
23/06/2025,2244658,Abandoned,4Y0WBIC,New,31.75,Free Shipping
19/06/2025,2244930,Completed,4Y0WBIC,New,456.78,Free Shipping
25/06/2025,2244957,Abandoned,4Y0WBIC,New,140.94,Free Shipping
24/06/2025,2245002,Completed,4Y0WBIC,New,25.08,Free Shipping
27/06/2025,2245108,Abandoned,4Y0WBIC,New,34.63,Free Shipping
30/06/2025,2245158,Completed,4Y0WBIC,New,943.72,Free Shipping
21/06/2025,2245263,Abandoned,4Y0WBIC,New,30.12,Free Shipping
18/06/2025,2245267,Abandoned,4Y0WBIC,New,910.66,Free Shipping
27/06/2025,2245383,Abandoned,4Y0WBIC,New,43.63,Free Shipping
22/06/2025,2245414,Abandoned,4Y0WBIC,New,20.15,Free Shipping
28/06/2025,2245593,Completed,4Y0WBIC,New,302.68,Free Shipping
24/06/2025,2245601,Completed,4Y0WBIC,New,15.61,Free Shipping
07/06/2025,2245601,Abandoned,4Y0WBIC,New,27.03,Free Shipping
16/06/2025,2245610,Abandoned,4Y0WBIC,New,53.62,Free Shipping
16/06/2025,2245703,Abandoned,4Y0WBIC,New,29.65,Free Shipping
13/06/2025,2245840,Abandoned,4Y0WBIC,New,1007.56,Free Shipping
12/06/2025,2245857,Abandoned,4Y0WBIC,New,79.54,Free Shipping
25/06/2025,2245945,Abandoned,4Y0WBIC,New,79.63,Free Shipping
28/06/2025,2246131,Abandoned,4Y0WBIC,New,41.65,Free Shipping
28/06/2025,2246154,Abandoned,4Y0WBIC,New,132.08,Free Shipping
24/06/2025,2246174,Abandoned,4Y0WBIC,New,45.23,Free Shipping
22/06/2025,2246259,Abandoned,4Y0WBIC,New,393.94,Free Shipping
18/06/2025,2246337,Abandoned,4Y0WBIC,New,16.76,Free Shipping
30/06/2025,2246485,Abandoned,4Y0WBIC,New,202.66,Free Shipping
17/06/2025,2246638,Abandoned,4Y0WBIC,New,65.73,Free Shipping
12/06/2025,2246657,Abandoned,4Y0WBIC,New,227.55,Free Shipping
30/06/2025,2246693,Abandoned,4Y0WBIC,New,961.15,Free Shipping
22/06/2025,2246853,Abandoned,4Y0WBIC,New,111.42,Free Shipping
15/06/2025,2246959,Abandoned,4Y0WBIC,New,467.93,Free Shipping
30/06/2025,2247121,Abandoned,4Y0WBIC,New,383.82,Free Shipping
30/06/2025,2247225,Abandoned,4Y0WBIC,New,224.84,Free Shipping
21/06/2025,2247274,Abandoned,4Y0WBIC,New,71.98,Free Shipping
07/06/2025,2247346,Abandoned,4Y0WBIC,New,32.83,Free Shipping
30/06/2025,2247381,Abandoned,4Y0WBIC,New,171.28,Free Shipping
10/06/2025,2247426,Abandoned,4Y0WBIC,New,102.66,Free Shipping
24/06/2025,2247578,Abandoned,4Y0WBIC,New,32.96,Free Shipping
22/06/2025,2247669,Abandoned,4Y0WBIC,New,22.10,Free Shipping
20/06/2025,2248138,Abandoned,4Y0WBIC,New,27.98,Free Shipping
26/06/2025,2248199,Abandoned,4Y0WBIC,New,732.46,Free Shipping
08/06/2025,2248226,Abandoned,4Y0WBIC,New,447.55,Free Shipping
25/06/2025,2248382,Abandoned,4Y0WBIC,New,50.07,Free Shipping
27/06/2025,2248502,Abandoned,4Y0WBIC,New,555.68,Free Shipping
09/06/2025,2248543,Abandoned,4Y0WBIC,New,51.78,Free Shipping
16/06/2025,2249084,Abandoned,4Y0WBIC,New,303.07,Free Shipping
22/06/2025,2249250,Abandoned,4Y0WBIC,New,52.83,Free Shipping
10/06/2025,2249300,Abandoned,4Y0WBIC,New,163.67,Free Shipping
06/06/2025,2249307,Abandoned,4Y0WBIC,New,100.54,Free Shipping
09/06/2025,2249356,Abandoned,4Y0WBIC,New,51.99,Free Shipping
18/06/2025,2249667,Abandoned,4Y0WBIC,New,34.49,Free Shipping
27/06/2025,2250035,Abandoned,05S3TFG,New,42.32,25%
07/06/2025,2250050,Abandoned,05S3TFG,New,76.82,25%
13/06/2025,2250475,Abandoned,05S3TFG,New,45.44,25%
18/06/2025,2250627,Abandoned,05S3TFG,New,60.89,25%
25/06/2025,2250660,Abandoned,05S3TFG,New,355.78,25%
13/06/2025,2250793,Abandoned,05S3TFG,New,77.51,25%
12/06/2025,2251254,Abandoned,05S3TFG,New,150.01,25%
08/06/2025,2251374,Completed,05S3TFG,New,25.15,25%
21/06/2025,2251402,Abandoned,05S3TFG,New,20.28,25%
13/06/2025,2251405,Abandoned,05S3TFG,New,1159.59,25%
09/06/2025,2251444,Abandoned,05S3TFG,New,35.16,25%
06/06/2025,2251461,Abandoned,05S3TFG,New,197.50,25%
27/06/2025,2251583,Abandoned,05S3TFG,New,103.30,25%
20/06/2025,2251888,Abandoned,05S3TFG,New,232.41,25%
09/06/2025,2251897,Abandoned,05S3TFG,New,883.34,25%
19/06/2025,2252029,Abandoned,05S3TFG,New,1112.48,25%
10/06/2025,2252250,Completed,05S3TFG,New,579.58,25%
15/06/2025,2252263,Abandoned,05S3TFG,New,26.96,25%
19/06/2025,2252522,Abandoned,05S3TFG,New,253.69,25%
29/06/2025,2252560,Abandoned,05S3TFG,New,29.37,25%
08/06/2025,2252671,Abandoned,05S3TFG,New,83.76,25%
18/06/2025,2252724,Abandoned,05S3TFG,New,905.33,25%
06/06/2025,2253311,Abandoned,05S3TFG,New,928.82,25%
29/06/2025,2253399,Abandoned,05S3TFG,New,21.50,25%
06/06/2025,2253568,Abandoned,05S3TFG,New,390.84,25%
28/06/2025,2253592,Abandoned,05S3TFG,New,44.17,25%
26/06/2025,2253767,Abandoned,05S3TFG,New,253.90,25%
21/06/2025,2253872,Abandoned,05S3TFG,New,94.49,25%
18/06/2025,2253910,Abandoned,05S3TFG,New,32.88,25%
06/06/2025,2253941,Abandoned,05S3TFG,New,34.09,25%
25/06/2025,2254018,Completed,05S3TFG,New,735.29,25%
27/06/2025,2254129,Abandoned,05S3TFG,New,21.28,25%
26/06/2025,2254384,Abandoned,05S3TFG,New,80.26,25%
16/06/2025,2254569,Abandoned,05S3TFG,New,301.10,25%
06/06/2025,2254582,Abandoned,05S3TFG,New,30.20,25%
15/06/2025,2254797,Completed,05S3TFG,New,354.07,25%
21/06/2025,2254830,Abandoned,05S3TFG,New,84.95,25%
24/06/2025,2254844,Abandoned,05S3TFG,New,32.38,25%
29/06/2025,2255032,Abandoned,05S3TFG,New,21.01,25%
20/06/2025,2255602,Completed,05S3TFG,New,1071.64,25%
25/06/2025,2255864,Abandoned,05S3TFG,New,100.35,25%
18/06/2025,2256029,Abandoned,05S3TFG,New,55.84,25%
11/06/2025,2256086,Abandoned,05S3TFG,New,27.29,25%
08/06/2025,2256684,Abandoned,05S3TFG,New,273.49,25%
25/06/2025,2256732,Abandoned,05S3TFG,New,79.97,25%
11/06/2025,2257101,Abandoned,05S3TFG,New,53.82,25%
20/06/2025,2257192,Completed,05S3TFG,New,397.62,25%
25/06/2025,2257414,Abandoned,05S3TFG,New,774.95,25%
08/06/2025,2257545,Abandoned,05S3TFG,New,21.29,25%
29/06/2025,2257661,Abandoned,05S3TFG,New,710.18,25%
24/06/2025,2257713,Abandoned,05S3TFG,New,58.75,25%
20/06/2025,2257757,Abandoned,05S3TFG,New,57.59,25%
07/06/2025,2257825,Abandoned,05S3TFG,New,54.80,25%
13/06/2025,2257958,Abandoned,05S3TFG,New,28.70,25%
20/06/2025,2257988,Abandoned,05S3TFG,New,228.43,25%
28/06/2025,2258112,Abandoned,05S3TFG,New,1178.48,25%
28/06/2025,2258347,Abandoned,05S3TFG,New,28.57,25%
07/06/2025,2258507,Abandoned,05S3TFG,New,224.71,25%
20/06/2025,2258585,Abandoned,05S3TFG,New,13.96,25%
24/06/2025,2258621,Abandoned,05S3TFG,New,73.80,25%
09/06/2025,2258778,Abandoned,05S3TFG,New,28.51,25%
10/06/2025,2258942,Completed,05S3TFG,New,294.39,25%
10/06/2025,2259001,Abandoned,05S3TFG,New,103.32,25%
13/06/2025,2259226,Completed,05S3TFG,New,241.01,25%
08/06/2025,2259635,Abandoned,05S3TFG,New,253.27,25%
06/06/2025,2260117,Abandoned,4Y0WBIC,New,734.20,Free Shipping
26/06/2025,2260209,Completed,4Y0WBIC,New,40.21,Free Shipping
11/06/2025,2260252,Abandoned,4Y0WBIC,New,403.21,Free Shipping
15/06/2025,2260306,Abandoned,4Y0WBIC,New,191.79,Free Shipping
13/06/2025,2260361,Abandoned,4Y0WBIC,New,50.43,Free Shipping
20/06/2025,2260432,Abandoned,4Y0WBIC,New,50.84,Free Shipping
13/06/2025,2260474,Abandoned,4Y0WBIC,New,151.95,Free Shipping
09/06/2025,2260480,Abandoned,4Y0WBIC,New,205.12,Free Shipping
11/06/2025,2260509,Completed,4Y0WBIC,New,958.87,Free Shipping
26/06/2025,2260785,Abandoned,4Y0WBIC,New,1033.74,Free Shipping
08/06/2025,2260984,Abandoned,4Y0WBIC,New,62.75,Free Shipping
29/06/2025,2261064,Abandoned,4Y0WBIC,New,792.15,Free Shipping
22/06/2025,2261069,Abandoned,4Y0WBIC,New,107.28,Free Shipping
12/06/2025,2261286,Abandoned,4Y0WBIC,New,342.36,Free Shipping
21/06/2025,2261454,Abandoned,4Y0WBIC,New,28.92,Free Shipping
07/06/2025,2261459,Abandoned,4Y0WBIC,New,103.11,Free Shipping
13/06/2025,2261505,Abandoned,4Y0WBIC,New,33.03,Free Shipping
29/06/2025,2261573,Abandoned,4Y0WBIC,New,30.72,Free Shipping
11/06/2025,2261579,Abandoned,4Y0WBIC,New,863.27,Free Shipping
26/06/2025,2261737,Completed,4Y0WBIC,New,84.89,Free Shipping
29/06/2025,2261740,Abandoned,4Y0WBIC,New,453.46,Free Shipping
20/06/2025,2262313,Abandoned,4Y0WBIC,New,205.76,Free Shipping
26/06/2025,2262380,Abandoned,4Y0WBIC,New,32.08,Free Shipping
23/06/2025,2262444,Abandoned,4Y0WBIC,New,861.80,Free Shipping
16/06/2025,2262465,Abandoned,4Y0WBIC,New,43.55,Free Shipping
14/06/2025,2262541,Abandoned,4Y0WBIC,New,1079.28,Free Shipping
14/06/2025,2262581,Abandoned,4Y0WBIC,New,22.51,Free Shipping
18/06/2025,2262758,Abandoned,4Y0WBIC,New,164.75,Free Shipping
24/06/2025,2263262,Abandoned,4Y0WBIC,New,100.24,Free Shipping
14/06/2025,2263458,Abandoned,4Y0WBIC,New,94.74,Free Shipping
21/06/2025,2263630,Abandoned,4Y0WBIC,New,154.34,Free Shipping
21/06/2025,2263696,Abandoned,4Y0WBIC,New,105.99,Free Shipping
21/06/2025,2263738,Abandoned,4Y0WBIC,New,681.86,Free Shipping
06/06/2025,2263754,Abandoned,4Y0WBIC,New,724.45,Free Shipping
28/06/2025,2264249,Abandoned,4Y0WBIC,New,41.85,Free Shipping
15/06/2025,2264254,Abandoned,4Y0WBIC,New,250.40,Free Shipping
19/06/2025,2264355,Abandoned,4Y0WBIC,New,806.32,Free Shipping
21/06/2025,2264381,Abandoned,4Y0WBIC,New,600.26,Free Shipping
18/06/2025,2264597,Abandoned,4Y0WBIC,New,24.58,Free Shipping
13/06/2025,2264680,Abandoned,4Y0WBIC,New,632.31,Free Shipping
08/06/2025,2264690,Abandoned,4Y0WBIC,New,51.82,Free Shipping
25/06/2025,2264942,Abandoned,4Y0WBIC,New,153.01,Free Shipping
11/06/2025,2265013,Completed,4Y0WBIC,New,275.33,Free Shipping
23/06/2025,2265056,Abandoned,4Y0WBIC,New,25.03,Free Shipping
30/06/2025,2265106,Abandoned,4Y0WBIC,New,500.43,Free Shipping
27/06/2025,2265219,Abandoned,4Y0WBIC,New,64.69,Free Shipping
08/06/2025,2265233,Abandoned,4Y0WBIC,New,961.49,Free Shipping
08/06/2025,2265323,Abandoned,4Y0WBIC,New,38.56,Free Shipping
07/06/2025,2265391,Abandoned,4Y0WBIC,New,18.89,Free Shipping
07/06/2025,2265463,Abandoned,4Y0WBIC,New,1066.50,Free Shipping
07/06/2025,2265617,Abandoned,4Y0WBIC,New,100.85,Free Shipping
25/06/2025,2265699,Abandoned,4Y0WBIC,New,236.89,Free Shipping
10/06/2025,2265946,Abandoned,4Y0WBIC,New,944.64,Free Shipping
09/06/2025,2266218,Abandoned,4Y0WBIC,New,140.76,Free Shipping
23/06/2025,2267051,Abandoned,4Y0WBIC,New,27.84,Free Shipping
21/06/2025,2267404,Abandoned,4Y0WBIC,New,45.57,Free Shipping
09/06/2025,2267541,Abandoned,4Y0WBIC,New,151.99,Free Shipping
18/06/2025,2267549,Abandoned,4Y0WBIC,New,205.45,Free Shipping
08/06/2025,2267614,Abandoned,4Y0WBIC,New,185.46,Free Shipping
17/06/2025,2267724,Abandoned,4Y0WBIC,New,101.00,Free Shipping
25/06/2025,2268095,Abandoned,4Y0WBIC,New,660.49,Free Shipping
20/06/2025,2268275,Completed,4Y0WBIC,New,25.49,Free Shipping
28/06/2025,2268352,Abandoned,4Y0WBIC,New,21.89,Free Shipping
06/06/2025,2268366,Abandoned,4Y0WBIC,New,35.29,Free Shipping
14/06/2025,2268386,Abandoned,4Y0WBIC,New,1011.76,Free Shipping
29/06/2025,2268406,Completed,4Y0WBIC,New,20.39,Free Shipping
24/06/2025,2268554,Abandoned,4Y0WBIC,New,40.52,Free Shipping
24/06/2025,2268571,Abandoned,4Y0WBIC,New,21.57,Free Shipping
15/06/2025,2268584,Abandoned,4Y0WBIC,New,53.13,Free Shipping
20/06/2025,2268717,Abandoned,4Y0WBIC,New,17.97,Free Shipping
10/06/2025,2268798,Abandoned,4Y0WBIC,New,555.89,Free Shipping
07/06/2025,2268916,Completed,4Y0WBIC,New,162.87,Free Shipping
16/06/2025,2268989,Abandoned,4Y0WBIC,New,80.97,Free Shipping
27/06/2025,2269007,Abandoned,4Y0WBIC,New,65.71,Free Shipping
24/06/2025,2269106,Abandoned,4Y0WBIC,New,154.98,Free Shipping
27/06/2025,2269215,Abandoned,4Y0WBIC,New,25.29,Free Shipping
20/06/2025,2269386,Abandoned,4Y0WBIC,New,223.09,Free Shipping
06/06/2025,2269406,Abandoned,4Y0WBIC,New,65.04,Free Shipping
10/06/2025,2269505,Abandoned,4Y0WBIC,New,52.44,Free Shipping
06/06/2025,2269620,Completed,4Y0WBIC,New,20.88,Free Shipping
07/06/2025,2269877,Abandoned,4Y0WBIC,New,828.04,Free Shipping
29/06/2025,2269888,Abandoned,4Y0WBIC,New,26.48,Free Shipping
13/06/2025,2269912,Abandoned,4Y0WBIC,New,34.07,Free Shipping
19/06/2025,2269954,Abandoned,4Y0WBIC,New,615.15,Free Shipping
07/06/2025,2270037,Abandoned,05S3TFG,New,1153.02,25%
24/06/2025,2270163,Abandoned,05S3TFG,New,76.96,25%
28/06/2025,2270246,Abandoned,05S3TFG,New,520.98,25%
18/06/2025,2270301,Abandoned,05S3TFG,New,113.97,25%
30/06/2025,2270480,Completed,05S3TFG,New,25.95,25%
24/06/2025,2270674,Completed,05S3TFG,New,620.73,25%
23/06/2025,2270675,Abandoned,05S3TFG,New,929.64,25%
23/06/2025,2270717,Abandoned,05S3TFG,New,250.17,25%
26/06/2025,2270768,Abandoned,05S3TFG,New,50.44,25%
10/06/2025,2270876,Abandoned,05S3TFG,New,783.52,25%
16/06/2025,2270982,Abandoned,05S3TFG,New,236.65,25%
28/06/2025,2271100,Abandoned,05S3TFG,New,100.26,25%
09/06/2025,2271109,Abandoned,05S3TFG,New,16.48,25%
25/06/2025,2271118,Abandoned,05S3TFG,New,32.26,25%
23/06/2025,2271297,Abandoned,05S3TFG,New,1017.02,25%
11/06/2025,2271337,Abandoned,05S3TFG,New,237.28,25%
30/06/2025,2271428,Abandoned,05S3TFG,New,702.52,25%
13/06/2025,2271844,Abandoned,05S3TFG,New,53.71,25%
30/06/2025,2271959,Abandoned,05S3TFG,New,200.14,25%
19/06/2025,2272125,Abandoned,05S3TFG,New,200.19,25%
11/06/2025,2272275,Abandoned,05S3TFG,New,1132.01,25%
11/06/2025,2272376,Completed,05S3TFG,New,80.46,25%
13/06/2025,2272427,Abandoned,05S3TFG,New,45.65,25%
19/06/2025,2272586,Abandoned,05S3TFG,New,55.00,25%
12/06/2025,2272595,Abandoned,05S3TFG,New,50.51,25%
15/06/2025,2272601,Abandoned,05S3TFG,New,33.81,25%
27/06/2025,2272648,Abandoned,05S3TFG,New,64.39,25%
09/06/2025,2272655,Abandoned,05S3TFG,New,28.62,25%
17/06/2025,2272733,Abandoned,05S3TFG,New,51.76,25%
11/06/2025,2272755,Abandoned,05S3TFG,New,276.92,25%
07/06/2025,2272800,Abandoned,05S3TFG,New,31.72,25%
15/06/2025,2272943,Completed,05S3TFG,New,793.89,25%
24/06/2025,2272954,Abandoned,05S3TFG,New,32.19,25%
23/06/2025,2272966,Abandoned,05S3TFG,New,72.80,25%
26/06/2025,2273156,Abandoned,05S3TFG,New,595.68,25%
24/06/2025,2273255,Abandoned,05S3TFG,New,259.89,25%
06/06/2025,2273286,Abandoned,05S3TFG,New,102.27,25%
10/06/2025,2273664,Abandoned,05S3TFG,New,81.29,25%
15/06/2025,2273718,Abandoned,05S3TFG,New,63.66,25%
27/06/2025,2273836,Abandoned,05S3TFG,New,54.14,25%
23/06/2025,2274039,Abandoned,05S3TFG,New,30.43,25%
16/06/2025,2274102,Abandoned,05S3TFG,New,75.33,25%
18/06/2025,2274135,Abandoned,05S3TFG,New,239.20,25%
17/06/2025,2274215,Abandoned,05S3TFG,New,254.44,25%
24/06/2025,2274223,Completed,05S3TFG,New,1101.13,25%
14/06/2025,2274324,Abandoned,05S3TFG,New,300.04,25%
12/06/2025,2274534,Abandoned,05S3TFG,New,51.29,25%
26/06/2025,2274918,Abandoned,05S3TFG,New,60.38,25%
19/06/2025,2274982,Abandoned,05S3TFG,New,906.69,25%
16/06/2025,2275044,Abandoned,05S3TFG,New,203.26,25%
06/06/2025,2275128,Abandoned,05S3TFG,New,128.10,25%
17/06/2025,2275154,Abandoned,05S3TFG,New,175.00,25%
29/06/2025,2275181,Abandoned,05S3TFG,New,286.27,25%
23/06/2025,2275185,Abandoned,05S3TFG,New,61.32,25%
14/06/2025,2275339,Abandoned,05S3TFG,New,23.14,25%
06/06/2025,2275395,Abandoned,05S3TFG,New,25.68,25%
12/06/2025,2275439,Completed,05S3TFG,New,25.36,25%
14/06/2025,2275613,Abandoned,05S3TFG,New,80.08,25%
12/06/2025,2275741,Abandoned,05S3TFG,New,80.09,25%
13/06/2025,2275965,Abandoned,05S3TFG,New,245.53,25%
18/06/2025,2276000,Abandoned,05S3TFG,New,64.75,25%
13/06/2025,2276177,Completed,05S3TFG,New,458.06,25%
17/06/2025,2276250,Abandoned,05S3TFG,New,42.77,25%
28/06/2025,2276306,Abandoned,05S3TFG,New,103.33,25%
30/06/2025,2276342,Abandoned,05S3TFG,New,400.16,25%
11/06/2025,2276343,Completed,05S3TFG,New,1189.42,25%
13/06/2025,2276452,Abandoned,05S3TFG,New,166.65,25%
15/06/2025,2276582,Abandoned,05S3TFG,New,99.29,25%
07/06/2025,2276680,Abandoned,05S3TFG,New,41.24,25%
19/06/2025,2276715,Abandoned,05S3TFG,New,253.92,25%
22/06/2025,2276918,Abandoned,05S3TFG,New,100.25,25%
13/06/2025,2277067,Abandoned,05S3TFG,New,30.58,25%
07/06/2025,2277160,Abandoned,05S3TFG,New,11.39,25%
20/06/2025,2277551,Abandoned,05S3TFG,New,146.87,25%
11/06/2025,2277625,Abandoned,05S3TFG,New,26.88,25%
11/06/2025,2277753,Abandoned,05S3TFG,New,632.43,25%
08/06/2025,2277935,Completed,05S3TFG,New,762.04,25%
09/06/2025,2277994,Abandoned,05S3TFG,New,246.54,25%
22/06/2025,2278043,Abandoned,05S3TFG,New,933.19,25%
27/06/2025,2278045,Completed,05S3TFG,New,119.44,25%
11/06/2025,2278164,Abandoned,05S3TFG,New,1024.79,25%
24/06/2025,2278173,Abandoned,05S3TFG,New,27.63,25%
14/06/2025,2278182,Abandoned,05S3TFG,New,100.29,25%
26/06/2025,2278274,Abandoned,05S3TFG,New,18.64,25%
15/06/2025,2278483,Abandoned,05S3TFG,New,52.35,25%
24/06/2025,2278586,Abandoned,05S3TFG,New,31.62,25%
22/06/2025,2278724,Completed,05S3TFG,New,30.91,25%
14/06/2025,2278802,Abandoned,05S3TFG,New,32.84,25%
11/06/2025,2279013,Abandoned,05S3TFG,New,26.53,25%
08/06/2025,2279039,Abandoned,05S3TFG,New,980.02,25%
28/06/2025,2279191,Completed,05S3TFG,New,30.57,25%
21/06/2025,2279345,Abandoned,05S3TFG,New,30.70,25%
11/06/2025,2279363,Abandoned,05S3TFG,New,703.96,25%
19/06/2025,2279394,Abandoned,05S3TFG,New,1104.36,25%
18/06/2025,2279549,Abandoned,05S3TFG,New,664.28,25%
